Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2014-10-21 09:46:09,24,Female (trans),United States,PA,No,No,No,Never,1-5,No,Yes,No,No,Don't know,No,Yes,Don't know,No,No,No,No,Maybe,Maybe,No,No,
2014-10-21 19:45:22,35,Genderqueer,United Kingdom,,No,Yes,No,Rarely,6-25,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,Maybe,No,No,Maybe,Yes,No,No,
2014-10-22 05:44:35,25,Trans woman,United States,IL,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,Not sure,No,No,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,
2014-10-22 15:43:48,42,f,United Kingdom,,No,Yes,Yes,Never,More than 1000,No,Yes,Yes,Yes,No,Yes,Don't know,Somewhat easy,Maybe,No,Yes,Yes,No,No,Don't know,No,
2014-10-23 01:43:01,26,m,United States,GA,No,No,Yes,Never,6-25,No,Yes,Don't know,Yes,No,No,Yes,Very difficult,No,No,Some of them,Yes,No,Maybe,Yes,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2014-10-23 11:42:14,29,Cis Female,United States,CA,No,No,No,Sometimes,100-500,Yes,Yes,Yes,No,No,No,Don't know,Don't know,No,Yes,No,Some of them,No,No,Don't know,No,
2014-10-23 21:41:27,37,F,Canada,,Yes,No,No,nan,26-100,No,No,Don't know,Yes,No,No,Don't know,Somewhat difficult,Maybe,Yes,Some of them,Some of them,No,Yes,Yes,No,
2014-10-24 07:40:40,23,fluid,United States,CA,No,No,Yes,Rarely,1-5,No,Yes,No,Not sure,Yes,Don't know,Don't know,Don't know,Maybe,Maybe,No,Yes,No,Maybe,No,Yes,
2014-10-24 17:39:53,33,m,United States,WA,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,Yes,No,
2014-10-25 03:39:06,41,f,United Kingdom,,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Don't know,No,
2014-10-25 13:38:19,20,Cis Male,United States,NC,No,Yes,Yes,nan,26-100,No,Yes,Don't know,Yes,No,No,Don't know,Very easy,Yes,Maybe,Yes,No,No,Yes,Yes,No,
2014-10-25 23:37:32,-1,Male-ish,United States,TX,No,No,No,nan,500-1000,No,No,No,Yes,No,No,Yes,Don't know,Maybe,Yes,Some of them,Some of them,No,No,No,No,
2014-10-26 09:36:45,33,Trans-female,United States,OH,No,Yes,Yes,Sometimes,26-100,No,Yes,No,No,No,Yes,Don't know,Don't know,No,No,Yes,Yes,No,Maybe,Yes,No,In small startups it is hard to keep mental health issues private.
2014-10-26 19:35:58,37,F,Ireland,,No,Yes,Yes,Sometimes,500-1000,Yes,Yes,No,Not sure,Don't know,No,Don't know,Somewhat easy,Maybe,No,No,No,No,Maybe,Yes,Yes,
2014-10-27 05:35:12,23,Guy (-ish) ^_^,United Kingdom,,No,No,No,Never,1-5,Yes,Yes,Yes,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,Yes,No,Don't know,Yes,
2014-10-27 15:34:25,22,Female,United Kingdom,,No,No,No,Sometimes,26-100,No,Yes,No,No,No,Yes,Don't know,Very easy,No,No,No,Yes,No,No,Don't know,No,
2014-10-28 01:33:38,35,F,United Kingdom,,No,Yes,Yes,nan,100-500,Yes,Yes,Yes,Yes,Don't know,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,Don't know,No,
2014-10-28 11:32:51,34,Genderqueer,United States,MA,Yes,Yes,Yes,Sometimes,500-1000,Yes,No,Yes,No,No,Yes,Yes,Don't know,Yes,No,Some of them,Some of them,No,Maybe,Yes,No,
2014-10-28 21:32:04,33,Androgyne,United States,NC,No,Yes,No,Sometimes,26-100,No,Yes,No,Yes,No,Yes,Don't know,Somewhat difficult,Maybe,No,Yes,No,Maybe,No,Don't know,No,
2014-10-29 07:31:17,34,Trans woman,Canada,,No,No,No,Never,26-100,Yes,Yes,No,No,Yes,No,Don't know,Don't know,No,Yes,Some of them,Some of them,No,No,Yes,No,
2014-10-29 17:30:30,27,Genderqueer,United States,NY,No,No,No,Never,More than 1000,Yes,Yes,Yes,No,No,Don't know,Don't know,Very easy,Yes,No,No,Some of them,No,Yes,Yes,No,In small startups it is hard to keep mental health issues private.
2014-10-30 03:29:43,33,cis male,United States,CA,No,Yes,Yes,nan,26-100,No,Yes,Yes,No,No,No,Don't know,Very easy,No,Maybe,Some of them,Yes,No,No,No,No,
2014-10-30 13:28:56,34,cis-female/femme,United States,NY,No,Yes,Yes,Never,6-25,No,Yes,Yes,Not sure,Yes,No,Don't know,Very difficult,Yes,No,No,Yes,No,No,Don't know,Yes,
2014-10-30 23:28:09,26,female,United States,IN,No,No,Yes,Sometimes,6-25,No,No,Yes,Yes,No,Yes,Yes,Somewhat easy,No,No,Some of them,No,No,No,No,No,
2014-10-31 09:27:22,45,maile,Sweden,,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Not sure,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Yes,Yes,No,
2014-10-31 19:26:35,35,fluid,United States,NY,No,Yes,No,Never,26-100,Yes,Yes,No,No,Yes,Don't know,Don't know,Don't know,Maybe,No,Yes,Yes,Maybe,Maybe,Don't know,No,
2014-11-01 05:25:48,23,male,United States,IL,No,No,Yes,Sometimes,6-25,No,Yes,Don't know,Yes,No,Don't know,Don't know,Very easy,No,No,Some of them,Some of them,No,Maybe,Don't know,No,
2014-11-01 15:25:01,36,Androgyne,United States,MN,No,Yes,Yes,Rarely,1-5,Yes,No,No,Yes,No,No,Don't know,Somewhat easy,Yes,No,No,Some of them,No,Maybe,Yes,No,
2014-11-02 01:24:14,25,F,Brazil,,No,Yes,Yes,Rarely,100-500,Yes,Yes,No,Not sure,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,No,Maybe,Yes,Don't know,No,In small startups it is hard to keep mental health issues private.
2014-11-02 11:23:27,37,female ,United States,IN,nan,No,No,Often,6-25,No,No,Don't know,Yes,Yes,No,Don't know,Somewhat difficult,No,No,Some of them,No,No,No,Don't know,No,
2014-11-02 21:22:40,40,Femake,United States,IN,No,No,Yes,nan,More than 1000,No,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,No,Yes,No,Maybe,Don't know,No,
2014-11-03 07:21:53,26,Androgyne,United Kingdom,,Yes,No,No,nan,More than 1000,No,No,Don't know,No,No,Yes,Yes,Somewhat difficult,Maybe,No,Some of them,No,No,No,Don't know,No,
2014-11-03 17:21:06,38,female ,United Kingdom,,No,No,No,nan,500-1000,No,Yes,Yes,Yes,Yes,No,Don't know,Somewhat difficult,No,No,Some of them,Some of them,Maybe,Maybe,No,No,
2014-11-04 03:20:19,34,female ,United States,TX,No,No,Yes,Sometimes,6-25,No,Yes,Don't know,Yes,Don't know,Don't know,Yes,Somewhat easy,Yes,No,Yes,Some of them,No,Maybe,Yes,No,
2014-11-04 13:19:32,37,M,United States,NC,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,Yes,No,Yes,Yes,No,Maybe,Yes,No,
2014-11-04 23:18:45,45,Cis Female,United States,TX,No,No,No,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Don't know,No,No,Some of them,No,No,No,No,No,
2014-11-05 09:17:58,30,Cis Male,United States,OR,No,No,Yes,nan,1-5,Yes,Yes,No,No,No,Yes,Yes,Very difficult,Maybe,No,Some of them,No,Maybe,No,Yes,No,Thanks for doing this survey. It helps end the stigma!
2014-11-05 19:17:11,26,Trans-female,United States,TN,No,No,Yes,nan,100-500,No,Yes,Don't know,Yes,Yes,Don't know,Yes,Don't know,No,No,No,Yes,Maybe,No,Yes,Yes,
2014-11-06 05:16:24,25,f,United States,TX,No,Yes,No,nan,100-500,No,Yes,No,No,Yes,No,Don't know,Somewhat easy,Yes,No,Yes,Yes,No,Yes,Don't know,No,
2014-11-06 15:15:37,26,cis-female/femme,United States,NY,No,No,No,Sometimes,6-25,No,Yes,Yes,No,Yes,No,Yes,Very easy,Yes,No,Yes,No,No,Maybe,Yes,No,
2014-11-07 01:14:50,31,male,United States,OH,No,No,No,nan,More than 1000,Yes,No,No,Not sure,Yes,Yes,Don't know,Very difficult,No,No,Yes,No,No,No,Don't know,No,
2014-11-07 11:14:03,34,M,United Kingdom,,No,No,No,Never,26-100,No,Yes,Yes,Yes,No,No,Don't know,Very easy,Yes,No,Some of them,Yes,No,Maybe,Don't know,No,
2014-11-07 21:13:16,33,Trans-female,India,,No,Yes,No,Sometimes,6-25,No,No,Yes,Not sure,No,Yes,Don't know,Somewhat easy,Maybe,No,Yes,Yes,Maybe,Maybe,Don't know,No,
2014-11-08 07:12:29,37,M,United Kingdom,,No,No,Yes,Never,100-500,Yes,Yes,Yes,Not sure,Don't know,No,Don't know,Don't know,Maybe,Maybe,Yes,Yes,No,Maybe,Don't know,No,
2014-11-08 17:11:42,32,M,United States,NY,No,No,Yes,Sometimes,6-25,No,Yes,Don't know,No,Don't know,Don't know,Yes,Don't know,Yes,Maybe,Some of them,Yes,No,No,Don't know,No,Thanks for doing this survey. It helps end the stigma!
2014-11-09 03:10:55,42,Male,United States,OH,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,
2014-11-09 13:10:08,30,Trans woman,France,,No,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Maybe,Maybe,Some of them,Yes,No,Maybe,No,No,
2014-11-09 23:09:21,51,Trans-female,United States,MN,nan,Yes,Yes,Never,6-25,Yes,No,Yes,Not sure,Yes,Don't know,Yes,Very easy,Maybe,No,No,Yes,No,No,Don't know,No,
2014-11-10 09:08:34,36,Male-ish,United States,NC,No,Yes,No,Rarely,500-1000,No,Yes,No,Yes,No,Don't know,Don't know,Very easy,No,No,Some of them,Some of them,No,Maybe,No,No,
2014-11-10 19:07:47,25,cis male,United States,MN,No,No,No,nan,500-1000,No,No,No,No,No,Don't know,Don't know,Somewhat easy,No,Yes,Some of them,Yes,No,No,Yes,No,
2014-11-11 05:07:00,24,Male-ish,United Kingdom,,No,No,No,Rarely,More than 1000,No,No,Yes,No,No,Don't know,Don't know,Somewhat easy,Yes,Maybe,Some of them,No,No,Maybe,Yes,Yes,
2014-11-11 15:06:13,35,Genderqueer,United Kingdom,,Yes,No,Yes,Never,6-25,Yes,Yes,Don't know,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,
2014-11-12 01:05:26,30,Femake,United States,NC,No,Yes,Yes,nan,26-100,No,No,No,No,No,Don't know,Yes,Don't know,Yes,No,Some of them,No,No,Maybe,No,No,In small startups it is hard to keep mental health issues private.
2014-11-12 11:04:39,36,Male (CIS),United States,NC,No,No,No,nan,26-100,No,Yes,Don't know,No,Yes,Yes,Don't know,Don't know,No,No,No,No,Yes,Maybe,Don't know,No,
2014-11-12 21:03:52,35,Male (CIS),India,,No,Yes,No,Sometimes,26-100,Yes,No,Don't know,Not sure,No,Don't know,Don't know,Very easy,Maybe,No,Some of them,No,No,Maybe,Yes,No,
2014-11-13 07:03:05,31,m,United States,IN,Yes,Yes,Yes,Never,26-100,No,Yes,Don't know,Not sure,No,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,Yes,No,
2014-11-13 17:02:18,26,Femake,United Kingdom,,No,Yes,Yes,Sometimes,500-1000,Yes,Yes,Don't know,No,No,Yes,Don't know,Very easy,No,No,Yes,No,No,No,Don't know,No,
2014-11-14 03:01:31,21,non-binary,United Kingdom,,No,No,Yes,Sometimes,6-25,Yes,No,No,Yes,Don't know,No,Don't know,Very easy,No,Maybe,Yes,No,Maybe,Maybe,Don't know,No,
2014-11-14 13:00:44,28,Make,United Kingdom,,No,No,No,Rarely,100-500,Yes,Yes,Yes,Not sure,Yes,No,Yes,Somewhat easy,Maybe,No,No,Yes,No,Maybe,Don't know,No,
2014-11-14 22:59:57,37,Male,United States,OR,No,No,Yes,nan,6-25,No,Yes,Don't know,No,Don't know,No,Don't know,Don't know,No,Maybe,Some of them,No,No,No,No,No,
2014-11-15 08:59:10,33,M,United States,OH,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure,Yes,No,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,No,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2014-11-15 18:58:23,23,Female (trans),United States,IN,Yes,Yes,No,nan,1-5,Yes,Yes,No,No,No,No,Don't know,Don't know,Yes,No,Some of them,Yes,No,Maybe,No,No,
2014-11-16 04:57:37,33,cis male,Germany,,No,No,No,nan,26-100,Yes,Yes,No,Yes,No,No,Don't know,Very easy,Yes,No,Yes,No,Yes,No,Don't know,No,
2014-11-16 14:56:50,34,non-binary,Ireland,,No,No,No,nan,6-25,No,No,Yes,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,Yes,
2014-11-17 00:56:03,25,female ,United States,TX,No,No,Yes,Sometimes,More than 1000,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Somewhat difficult,Yes,No,Some of them,Some of them,No,No,Don't know,No,
2014-11-17 10:55:16,33,Guy (-ish) ^_^,United States,GA,No,Yes,Yes,nan,100-500,No,Yes,Yes,Not sure,Yes,No,Yes,Very easy,Yes,No,No,Some of them,No,No,No,No,
2014-11-17 20:54:29,32,Man,Ireland,,No,No,No,Sometimes,100-500,No,Yes,Don't know,No,Don't know,No,Don't know,Don't know,Maybe,No,Yes,Some of them,No,Maybe,Don't know,No,
2014-11-18 06:53:42,23,m,United Kingdom,,No,No,No,Rarely,26-100,No,Yes,Don't know,No,Yes,No,Don't know,Very easy,No,No,No,Yes,No,Maybe,Don't know,No,
2014-11-18 16:52:55,34,female ,Netherlands,,No,No,No,Sometimes,26-100,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,No,Yes,No,Maybe,No,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2014-11-19 02:52:08,35,Genderqueer,United States,IL,No,No,No,Sometimes,500-1000,No,Yes,Don't know,Not sure,No,No,Don't know,Very easy,No,No,Some of them,Yes,No,No,Yes,Yes,
2014-11-19 12:51:21,39,female ,United States,NC,No,Yes,No,Often,1-5,No,No,Yes,No,No,Don't know,Yes,Don't know,No,No,Some of them,No,No,Yes,Yes,No,
2014-11-19 22:50:34,39,Cis Female,United Kingdom,,No,No,Yes,Never,26-100,Yes,Yes,No,Not sure,No,Yes,Don't know,Don't know,No,No,Some of them,No,No,Maybe,Don't know,No,
2014-11-20 08:49:47,22,male,United Kingdom,,Yes,Yes,Yes,Sometimes,1-5,No,Yes,Don't know,No,No,Yes,Don't know,Don't know,Maybe,No,Yes,Some of them,No,Maybe,Yes,No,
2014-11-20 18:49:00,5,Female (trans),United States,OH,nan,No,Yes,Sometimes,26-100,No,No,Don't know,No,No,Yes,Yes,Don't know,No,Maybe,Some of them,No,No,Maybe,No,No,
2014-11-21 04:48:13,35,Genderqueer,United States,MN,No,No,No,Rarely,26-100,No,Yes,Yes,Not sure,No,No,Don't know,Very easy,No,No,Some of them,No,Maybe,Maybe,Yes,No,
2014-11-21 14:47:26,35,cis male,United States,NY,Yes,Yes,Yes,Sometimes,6-25,No,Yes,Don't know,No,No,No,No,Very easy,Maybe,No,Yes,No,No,Maybe,Don't know,No,
2014-11-22 00:46:39,35,Female (trans),United States,MA,No,No,Yes,nan,26-100,No,Yes,No,Yes,No,No,Don't know,Very difficult,No,No,Some of them,Yes,No,No,Don't know,Yes,In small startups it is hard to keep mental health issues private.
2014-11-22 10:45:52,58,Female ,United States,TX,Yes,No,No,Sometimes,More than 1000,Yes,No,Don't know,No,No,Don't know,Don't know,Don't know,Yes,No,Yes,No,No,Yes,Don't know,No,
2014-11-22 20:45:05,35,Female ,France,,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,No,No,No,Don't know,Don't know,No,No,Yes,No,No,Maybe,Yes,No,
2014-11-23 06:44:18,39,non-binary,United States,MA,No,No,No,Never,26-100,Yes,Yes,Don't know,Yes,No,Don't know,Don't know,Very easy,Yes,No,No,Some of them,No,Maybe,Don't know,No,
2014-11-23 16:43:31,38,Enby,Germany,,No,Yes,Yes,Never,100-500,No,Yes,No,Yes,No,No,Yes,Don't know,Yes,Maybe,Some of them,Yes,No,Maybe,Yes,No,
2014-11-24 02:42:44,36,Femake,United States,PA,No,No,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Yes,No,
2014-11-24 12:41:57,29,m,United Kingdom,,No,No,No,Sometimes,More than 1000,No,Yes,Don't know,Yes,No,Yes,Yes,Somewhat easy,Maybe,No,Yes,No,No,Maybe,No,No,
2014-11-24 22:41:10,37,Male-ish,Brazil,,No,No,No,nan,1-5,No,Yes,No,No,No,Don't know,Don't know,Don't know,Yes,No,Yes,Yes,No,No,Don't know,Yes,
2014-11-25 08:40:23,26,Agender,United States,PA,No,No,No,Rarely,6-25,No,Yes,Yes,Yes,No,Yes,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2014-11-25 18:39:36,30,Man,United States,NY,No,No,No,Sometimes,More than 1000,No,Yes,No,Not sure,Don't know,Don't know,Yes,Don't know,Yes,No,Some of them,Yes,No,Yes,Yes,No,
2014-11-26 04:38:49,28,Guy (-ish) ^_^,United States,PA,Yes,No,Yes,Never,100-500,No,Yes,Don't know,Not sure,No,Yes,Don't know,Somewhat easy,Yes,Maybe,Some of them,No,No,No,Don't know,No,
2014-11-26 14:38:02,32,female,United States,TN,No,Yes,Yes,nan,More than 1000,No,Yes,Don't know,No,Don't know,Don't know,Yes,Somewhat difficult,Maybe,Maybe,Yes,Yes,No,No,No,Yes,
2014-11-27 00:37:15,48,female,United Kingdom,,No,No,No,Sometimes,26-100,No,Yes,Yes,No,No,Yes,Don't know,Don't know,No,Maybe,Some of them,No,No,Maybe,Don't know,No,
2014-11-27 10:36:28,18,female ,Australia,,nan,No,No,Sometimes,6-25,No,No,Yes,Not sure,No,No,Don't know,Very difficult,Maybe,No,Some of them,Some of them,No,No,Yes,No,
2014-11-27 20:35:41,36,Trans woman,United States,MN,No,Yes,Yes,Often,1-5,Yes,Yes,Don't know,Yes,Don't know,Don't know,Yes,Somewhat easy,Maybe,Maybe,No,No,Maybe,No,Don't know,No,
2014-11-28 06:34:54,20,maile,United States,NC,nan,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,No,Don't know,Yes,Very difficult,Maybe,No,Some of them,Some of them,No,Maybe,Yes,No,
2014-11-28 16:34:07,28,m,United States,IN,No,No,Yes,Rarely,1-5,No,No,Don't know,Not sure,Don't know,No,Yes,Don't know,Maybe,Maybe,Yes,Yes,Yes,Maybe,Yes,No,In small startups it is hard to keep mental health issues private.
2014-11-29 02:33:20,39,Man,United Kingdom,,No,No,No,Sometimes,More than 1000,Yes,Yes,Yes,No,No,Yes,Don't know,Somewhat easy,No,Maybe,Some of them,No,No,Yes,Don't know,No,
2014-11-29 12:32:33,32,Androgyne,United States,OR,No,Yes,Yes,Sometimes,More than 1000,Yes,Yes,Yes,Yes,No,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Yes,No,
2014-11-29 22:31:46,24,Femake,United States,TX,nan,Yes,No,Rarely,100-500,No,Yes,No,Not sure,Don't know,No,Don't know,Very easy,Maybe,No,Some of them,Some of them,No,Maybe,Yes,No,
2014-11-30 08:30:59,26,Make,United Kingdom,,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Yes,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,
2014-11-30 18:30:12,36,Enby,United Kingdom,,Yes,No,No,Never,26-100,No,No,No,No,No,No,Don't know,Somewhat easy,No,No,Some of them,No,No,Maybe,Don't know,No,
2014-12-01 04:29:25,26,fluid,United States,MA,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,No,No,Yes,Yes,Somewhat difficult,No,No,Some of them,No,No,Maybe,Don't know,No,
2014-12-01 14:28:38,33,fluid,United Kingdom,,No,No,Yes,Sometimes,100-500,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,Yes,Some of them,No,No,Maybe,Yes,No,
2014-12-02 00:27:51,32,Agender,United States,NY,Yes,Yes,No,nan,26-100,Yes,Yes,Yes,Not sure,No,No,Don't know,Don't know,Maybe,No,Yes,Some of them,No,No,Don't know,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2014-12-02 10:27:04,27,maile,United States,TN,No,No,No,nan,26-100,No,Yes,No,No,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No,
2014-12-02 20:26:17,47,non-binary,Netherlands,,No,Yes,Yes,Often,6-25,Yes,Yes,No,No,Don't know,No,Yes,Somewhat easy,Yes,No,Yes,Yes,No,No,Don't know,No,
2014-12-03 06:25:30,36,F,United Kingdom,,No,No,Yes,Sometimes,1-5,No,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,No,Some of them,Maybe,No,Don't know,No,
2014-12-03 16:24:43,18,fluid,United States,NY,No,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,No,No,
2014-12-04 02:23:56,33,Trans-female,United States,IN,No,No,Yes,Never,More than 1000,Yes,Yes,Yes,No,Yes,No,No,Very difficult,No,No,Some of them,Yes,No,No,No,No,
2014-12-04 12:23:09,27,Genderqueer,United States,GA,Yes,Yes,Yes,Sometimes,26-100,No,No,Don't know,No,No,Don't know,Yes,Very easy,Maybe,No,Some of them,Yes,Yes,No,Yes,Yes,
2014-12-04 22:22:22,37,Femake,United States,GA,No,No,No,nan,26-100,Yes,Yes,No,No,No,No,No,Don't know,Maybe,No,Some of them,Some of them,No,No,No,Yes,
2014-12-05 08:21:35,26,Male (CIS),United States,TN,No,No,Yes,Sometimes,More than 1000,Yes,Yes,No,Yes,Yes,No,Yes,Don't know,Yes,No,Some of them,Some of them,No,No,Yes,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2014-12-05 18:20:48,31,Cis Female,United States,MI,No,Yes,No,Never,6-25,No,Yes,No,Not sure,Don't know,No,Don't know,Very difficult,Maybe,No,Some of them,No,Yes,No,Yes,No,
2014-12-06 04:20:02,35,Female (trans),United States,MN,Yes,No,No,Sometimes,More than 1000,No,Yes,Yes,Not sure,Don't know,No,Don't know,Very easy,Maybe,Maybe,No,Some of them,No,Maybe,No,No,
2014-12-06 14:19:15,38,Trans woman,United Kingdom,,No,No,No,Rarely,100-500,No,Yes,Yes,Yes,No,No,Don't know,Somewhat difficult,Yes,Yes,Some of them,No,No,No,Yes,No,
2014-12-07 00:18:28,23,male,United Kingdom,,No,Yes,Yes,Sometimes,1-5,No,Yes,Yes,Yes,No,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Yes,No,
2014-12-07 10:17:41,29,Male (CIS),United Kingdom,,No,No,No,Never,6-25,No,Yes,Don't know,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Don't know,No,
2014-12-07 20:16:54,28,Cis Male,United States,PA,No,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,Yes,Don't know,Very easy,Maybe,Maybe,No,No,No,Maybe,No,No,
2014-12-08 06:16:07,27,Trans-female,France,,No,No,No,nan,More than 1000,Yes,No,Yes,No,Don't know,Yes,Yes,Don't know,No,No,Some of them,No,No,No,Don't know,No,
2014-12-08 16:15:20,44,Enby,Germany,,No,No,No,Sometimes,1-5,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,No,Yes,Some of them,No,No,Don't know,No,Thanks for doing this survey. It helps end the stigma!
2014-12-09 02:14:33,34,Man,Canada,,No,Yes,Yes,nan,More than 1000,No,Yes,Yes,No,Yes,No,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,No,Don't know,No,
2014-12-09 12:13:46,23,f,Canada,,No,No,No,nan,More than 1000,No,Yes,Yes,No,No,No,No,Somewhat easy,No,No,Yes,Some of them,No,No,Don't know,No,
2014-12-09 22:12:59,38,fluid,Ireland,,No,No,No,Sometimes,1-5,Yes,Yes,Don't know,Yes,No,Yes,Don't know,Somewhat difficult,Maybe,No,Some of them,No,No,Yes,Don't know,No,
2014-12-10 08:12:12,46,Trans-female,United States,PA,Yes,No,Yes,Often,1-5,No,Yes,Don't know,Yes,No,Don't know,Yes,Somewhat difficult,Yes,No,Yes,No,No,No,No,No,
2014-12-10 18:11:25,39,Cis Female,United States,MN,No,No,Yes,Sometimes,26-100,No,No,No,No,Don't know,No,Yes,Somewhat difficult,No,Yes,No,Yes,Maybe,Maybe,Yes,No,
2014-12-11 04:10:38,21,Female ,United Kingdom,,Yes,No,No,nan,26-100,Yes,Yes,Yes,No,Don't know,No,Don't know,Very easy,No,No,Some of them,No,No,Yes,Don't know,No,
2014-12-11 14:09:51,28,f,United Kingdom,,No,No,No,Never,26-100,No,Yes,No,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,No,No,No,
2014-12-12 00:09:04,40,cis male,United Kingdom,,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,No,Yes,No,In small startups it is hard to keep mental health issues private.
2014-12-12 10:08:17,27,Woman,United States,MN,No,No,Yes,Sometimes,26-100,Yes,No,Yes,No,No,Yes,Yes,Somewhat difficult,No,Maybe,Yes,Some of them,No,Yes,Yes,No,
2014-12-12 20:07:30,35,cis-female/femme,United States,OH,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,Yes,No,No,Don't know,Somewhat easy,No,No,No,Some of them,No,Maybe,Don't know,Yes,
